Confidence Value,Gene Name Interactor A,Gene Name Interactor B
0.97,RNF2,CBX4
0.97,RNF2,BMI1
0.86,RNF2,UBE2D2
0.84,RNF2,UBE2D1
0.89,RNF2,UBE2D3
0.84,RNF2,UBE2E1
0.93,RNF2,USP7
0.92,RNF2,CSNK2B
0.91,RNF2,RNF2
0.76,RNF2,HIST2H2AC
0.89,RNF2,SKP1
0.85,RNF2,E2F6
0.95,RNF2,PHC2
0.95,RNF2,CSNK2A2
0.88,RNF2,TFDP1
0.96,RNF2,YAF2
0.94,RNF2,KDM2B
0.83,RNF2,FBRS
0.86,RNF2,SCMH1
0.82,RNF2,PHB2
0.89,RNF2,CBX3
0.87,RNF2,MGA
0.83,RNF2,FBRSL1
0.83,RNF2,BCORL1
0.94,RNF2,PHC3
0.89,RNF2,AUTS2
0.83,RNF2,SCML2
0.85,RNF2,EED
0.82,RNF2,CBX1
0.82,RNF2,RSL1D1
0.83,RNF2,DCAF7
0.82,RNF2,AR
0.82,RNF2,CXXC1
0.82,RNF2,MOV10
0.82,RNF2,HIST1H2BG
0.81,RNF20,UBE2A
0.83,RNF20,PSMD7
0.87,RNF20,PAF1
0.85,RNF20,WAC
0.83,RNF20,CDC73
0.89,RNF20,RNF20
0.83,RNF20,AR
0.78,RNF20,SMURF2
0.76,RNF20,CHEK2
0.84,RNF213,RNF213
0.82,RNF214,TTC3
0.82,RNF216,TLR4
0.88,RNF216,RIPK1
0.89,RNF216,UBE2L3
0.86,RNF216,UBE2L6
0.76,RNF216,RNF216
0.82,RNF217,ACTA2
0.82,RNF217,ACTBL2
0.82,RNF217,POTEKP
0.87,RNF219,CNOT1
0.82,RNF219,TNKS1BP1
0.83,RNF219,CNOT10
0.82,RNF219,CNOT2
0.82,RNF219,CNOT3
0.82,RNF219,CNOT11
0.89,RNF25,RELA
0.94,RNF25,UBE2E1
0.96,RNF25,UBE2D2
0.95,RNF25,UBE2D3
0.89,RNF25,UBE2E3
0.87,RNF25,UBE2D4
0.82,RNF25,IVL
0.82,RNF25,S100A7
0.82,RNF25,SERPINB4
0.78,RNF26,UBE2D1
0.83,RNF26,ZNF143
0.82,RNF26,ETF1
0.83,RNF26,NME2P1
0.82,RNF26,PSME1
0.83,RNF26,ZMPSTE24
0.83,RNF26,CUEDC2
0.82,RNF26,NAA50
0.82,RNF26,PSME2
0.9,RNF31,RBCK1
0.83,RNF31,TNFAIP3
0.89,RNF31,OTULIN
0.84,RNF31,RNF31
0.88,RNF31,VCP
0.88,RNF31,UBE2D2
0.79,RNF31,UBE2L3
0.83,RNF31,CYLD
0.82,RNF31,GBP1
0.82,RNF31,PRIM2
0.82,RNF31,PRIM1
0.79,RNF31,SPATA2
0.82,RNF31,ACTBL2
0.82,RNF34,TSR3
0.82,RNF34,KLHL15
0.83,RNF34,HSPA2
0.82,RNF34,HSPA8
0.82,RNF34,EFCAB7
0.82,RNF34,UNC119B
0.79,RNF38,UBE2D2
0.76,RNF38,RNF38
0.96,RNF4,AR
0.86,RNF4,SP1
0.87,RNF4,UBE2E1
0.78,RNF4,UBE2E3
0.79,RNF4,UBE2W
0.86,RNF4,UBE2D2
0.78,RNF4,PARP1
0.9,RNF4,RNF4
0.85,RNF4,TRIM28
0.89,RNF4,PML
0.9,RNF4,SUMO2
0.85,RNF4,UBE2N
0.78,RNF4,MYC
0.78,RNF4,TOP2A
0.77,RNF4,TOP1
0.82,RNF4,STX4
0.82,RNF4,ZNF275
0.82,RNF4,ZNF696
0.78,RNF4,CTNNB1
0.82,RNF4,ZNF319
0.83,RNF4,ACTB
0.83,RNF4,HNRNPC
0.82,RNF4,HNRNPK
0.82,RNF4,BCL2L1
0.82,RNF4,DAXX
0.76,RNF40,RB1
0.83,RNF40,UBE2L6
0.89,RNF40,STX1A
0.89,RNF40,RNF20
0.83,RNF40,AR
0.79,RNF40,RNF40
0.76,RNF40,HIST2H2BE
0.82,RNF40,SFR1
0.87,RNF40,DISC1
0.88,RNF41,ERBB4
0.9,RNF41,USP8
0.88,RNF41,RNF41
0.88,RNF41,BIRC6
0.85,RNF41,PRKN
0.83,RNF41,ARL6IP4
0.87,RNF41,ISCA2
0.9,RNF41,ASB6
0.82,RNF41,LZTS2
0.86,RNF41,LOC730426
0.82,RNF41,CLEC16A
0.82,RNF41,MTCL1
0.86,RNF41,N4BP3
0.83,RNF41,SOGA1
0.86,RNF41,KDM3B
0.82,RNF41,VCPIP1
0.82,RNF41,SHTN1
0.8,RNF43,UBE2D3
0.8,RNF43,UBE2D2
0.78,RNF43,RSPO1
0.83,RNF43,DVL2
0.82,RNF43,MYADM
0.82,RNF43,CSNK2A1
0.87,RNF43,CSNK1E
0.78,RNF5,PXN
0.88,RNF5,CFTR
0.82,RNF5,UBE2J1
0.83,RNF5,DERL1
0.8,RNF5,MAVS
0.76,RNF5,RNF5
0.82,RNF5,RHBDD1
0.87,RNF6,AR
0.82,RNF6,VASN
0.82,RNF6,ALOX5
0.85,RNF7,CUL1
0.97,RNF7,CUL5
0.78,RNF7,CUL2
0.84,RNF7,CUL4A
0.78,RNF7,CBFB
0.79,RNF7,ELOB
0.79,RNF7,UBE2D3
0.79,RNF7,UBE2C
0.79,RNF7,UBE2S
0.89,RNF8,RXRA
0.79,RNF8,UBE2E3
0.85,RNF8,UBE2E2
0.89,RNF8,RNF8
0.9,RNF8,MDC1
0.85,RNF8,NBN
0.84,RNF8,CHD4
0.87,RNF8,HERC2
0.79,RNF8,UBE2D3
0.8,RNF8,CHEK2
0.83,RNF8,NONO
0.86,RNGTT,PPP4R3B
0.87,RNGTT,PPP4R2
0.82,RNGTT,SUPT4H1
0.94,RNGTT,SUPT5H
0.87,RNGTT,POLR2I
0.87,RNGTT,POLR2G
0.95,RNGTT,POLR2A
0.87,RNGTT,POLR2E
0.87,RNGTT,POLR2D
0.87,RNGTT,POLR2C
0.87,RNGTT,POLR2B
0.87,RNGTT,PPP4C
0.83,RNGTT,RPAP2
0.83,RNGTT,PPP4R3A
0.82,RNGTT,RECQL5
0.82,RNGTT,POLR2L
0.9,RNH1,ANG
0.82,RNH1,CDC20
0.77,RNMT,KPNA2
0.9,RNMT,RAMAC
0.82,RNMT,KPNA5
0.87,RNMT,KPNA6
0.82,RNMT,HSP90AB4P
0.9,RNPS1,PNN
0.9,RNPS1,TRA2B
0.76,RNPS1,SNRNP200
0.76,RNPS1,GEMIN4
0.76,RNPS1,MKLN1
0.86,RNPS1,PRPF8
0.88,RNPS1,EFTUD2
0.9,RNPS1,LUC7L2
0.86,RNPS1,PRPF4B
0.9,RNPS1,PRPF40A
0.76,RNPS1,NRDE2
0.76,RNPS1,DDX20
0.82,RNPS1,RBM25
0.87,RNPS1,CSNK2A2
0.89,RNPS1,LUC7L
0.9,RNPS1,SRPK1
0.76,RNPS1,CSNK2B
0.9,RNPS1,U2AF2
0.88,RNPS1,LUC7L3
0.86,RNPS1,WDR33
0.76,RNPS1,SRRT
0.88,RNPS1,DDX23
0.88,RNPS1,PRPF6
0.89,RNPS1,SRRM2
0.88,RNPS1,NUDT21
0.76,RNPS1,CPSF6
0.89,RNPS1,THRAP3
0.76,RNPS1,RANBP9
0.87,RNPS1,SRRM1
0.88,RNPS1,CPSF2
0.76,RNPS1,PRPF3
0.76,RNPS1,AP2B1
0.76,RNPS1,KHK
0.86,RNPS1,PUF60
0.9,RNPS1,SNRNP70
0.76,RNPS1,SF3B3
0.89,RNPS1,DDX41
0.89,RNPS1,SRPK2
0.76,RNPS1,USP7
0.76,RNPS1,RARS
0.86,RNPS1,DHX38
0.76,RNPS1,PSME3
0.88,RNPS1,SNRPA
0.76,RNPS1,GID8
0.87,RNPS1,CSNK2A1
0.76,RNPS1,SF3B1
0.76,RNPS1,GEMIN2
0.76,RNPS1,STRAP
0.87,RNPS1,SRSF11
0.87,RNPS1,NKAP
0.87,RNPS1,MAGOH
0.82,RNPS1,C1orf35
0.82,RNPS1,AP2A1
0.87,RNPS1,ZC3H18
0.89,RNPS1,GPATCH8
0.82,RNPS1,NFKBIL1
0.82,RNPS1,CCNL2
0.82,RNPS1,PPIG
0.82,RNPS1,ZFP91
0.87,RNPS1,RBM39
0.82,RNPS1,PIP4K2B
0.83,RNPS1,U2AF1
0.86,RNPS1,HTRA2
0.87,RNPS1,UPF3B
0.87,RNPS1,SNIP1
0.87,RNPS1,UPF2
0.89,RNPS1,SRSF1
0.83,RNPS1,SRSF7
0.78,RNPS1,CDK11A
0.83,RNPS1,SREK1
0.82,RNPS1,AKAP17A
0.87,RNPS1,SRSF4
0.82,RNPS1,SFSWAP
0.88,RNPS1,ACIN1
0.82,RNPS1,TAF2
0.83,RNPS1,TRA2A
0.82,RNPS1,NOS1AP
0.82,RNPS1,KIF23
0.86,RNPS1,CCNL1
0.82,RNPS1,FOXK1
0.82,RO60,SSB
0.83,ROBO1,USP33
0.76,ROCK1,RHOC
0.97,ROCK1,RHOA
0.81,ROCK1,PFN2
0.86,ROCK1,LIMK2
0.78,ROCK1,GAB1
0.76,ROCK1,TSG101
0.76,ROCK2,STK16
0.82,ROCK2,FBXO42
0.82,ROCK2,ROCK1
0.82,ROCK2,POLR1C
0.82,ROCK2,EP300
0.83,ROGDI,DISC1
0.83,ROGDI,WDR7
0.83,ROGDI,DMXL2
0.83,ROGDI,DMXL1
0.83,ROGDI,ATP1A2
0.83,ROGDI,ATP2A1
0.83,ROGDI,MYH7
0.83,ROGDI,MYH8
0.82,ROMO1,ERAP1
0.84,ROPN1,AKAP3
0.88,ROPN1,SPA17
0.85,ROPN1,ROPN1
0.88,ROPN1,ROPN1B
0.82,ROPN1,PRKAR2B
0.82,ROPN1,MBNL1
0.76,ROPN1B,AKAP3
0.82,ROPN1L,AKAP9
0.87,ROPN1L,SPA17
0.78,ROR1,SRC
0.86,ROR2,MAGED1
0.83,ROR2,DAZAP2
0.88,RORA,NME1
0.85,RORA,MYOD1
0.76,RORB,NCOA1
0.78,RORB,NME1
0.82,RORC,GLB1
0.88,ROS1,PTPN6
0.83,RP2,SYMPK
0.83,RP2,CSNK1D
0.83,RP2,CSNK1E
0.83,RP2,TRIP12
0.83,RP2,GLMN
0.82,RP2,PRAF2
0.87,RP2,OSTF1
0.83,RP2,XPO4
0.83,RP2,TKFC
0.83,RP2,SLC44A2
0.82,RP2,CTU1
0.83,RP2,MTOR
0.83,RP2,TNPO3
0.83,RP2,USP24
0.82,RP2,ECPAS
0.83,RP2,DMXL2
0.83,RP2,PDS5A
0.83,RP2,XPO7
0.83,RP2,QSOX1
0.83,RP2,STAT3
0.83,RP2,TSC2
0.83,RP2,TXNRD1
0.83,RP2,2-Mar
0.82,RP2,COG8
0.79,RP9,U2AF1
0.84,RPA1,PCNA
0.96,RPA1,RAD51
0.84,RPA1,HELB
0.91,RPA1,MCM2
0.95,RPA1,RPA1
0.82,RPA1,ACTB
0.78,RPA1,XPC
0.83,RPA1,SMARCAL1
0.78,RPA1,BCAS2
0.79,RPA1,CHTF18
0.78,RPA1,NBN
0.95,RPA1,MRE11
0.88,RPA1,MSH2
0.81,RPA1,PRPF19
0.8,RPA1,RFC2
0.78,RPA1,CDC5L
0.83,RPA1,XRCC6
0.82,RPA1,MDC1
0.82,RPA1,CLSPN
0.82,RPA1,TOP3B
0.99,RPA2,RPA1
0.9,RPA2,STAT3
0.89,RPA2,MEN1
0.87,RPA2,MCM3
0.82,RPA2,MCM4
0.82,RPA2,RIF1
0.84,RPA2,WRN
0.88,RPA2,PRIM1
0.83,RPA2,XRCC6
0.85,RPA2,CDC45
0.82,RPA2,UBQLN2
0.9,RPA2,SMARCAL1
0.9,RPA2,TIPIN
0.85,RPA2,CDK7
0.79,RPA2,ATRIP
0.83,RPA2,LIG3
0.82,RPA2,RBM14
0.82,RPA2,HNRNPF
0.81,RPA2,PRPF19
0.82,RPA2,EXOSC7
0.89,RPA2,TOP3A
0.82,RPA2,XRCC1
0.83,RPA2,CETN2
0.83,RPA2,PARP1
0.83,RPA2,PARP2
0.83,RPA2,SUPT16H
0.83,RPA2,HMCES
0.83,RPA2,XPC
0.83,RPA2,SSRP1
0.82,RPA2,CLSPN
0.78,RPA2,PRIM2
0.76,RPA2,ETAA1
0.9,RPA3,RPA1
0.9,RPA3,RPA2
0.79,RPA3,MCM2
0.9,RPA3,RPA3
0.82,RPA3,ACTB
0.83,RPA3,SMARCAL1
0.78,RPA3,PRPF19
0.78,RPA3,ATRIP
0.83,RPA3,WRN
0.82,RPA3,RMI1
0.82,RPA3,TOP3A
0.9,RPA4,RPA1
0.9,RPA4,RPA3
0.78,RPA4,XPA
0.76,RPA4,RPA2
0.83,RPA4,HMCES
0.83,RPA4,XPC
0.83,RPA4,PARP2
0.83,RPA4,SUPT16H
0.82,RPA4,PARP1
0.82,RPAIN,UBR7
0.83,RPAIN,RPA1
0.87,RPAP1,GPN1
0.86,RPAP1,POLR2B
0.89,RPAP1,POLR2C
0.87,RPAP1,HSPA8
0.83,RPAP2,URI1
0.82,RPAP2,RPAP3
0.89,RPAP2,PIH1D1
0.87,RPAP2,POLR2A
0.82,RPAP2,POLR2B
0.82,RPAP2,POLR2H
0.82,RPAP2,RUVBL2
0.87,RPAP2,GPN1
0.82,RPAP2,POLR3A
0.87,RPAP2,POLR2G
0.82,RPAP2,PDRG1
0.83,RPAP2,MED17
0.87,RPAP2,UXT
0.82,RPAP2,POLR3B
0.87,RPAP2,GPN3
0.87,RPAP2,MED4
0.87,RPAP2,POLR2C
0.82,RPAP2,POLR3E
0.87,RPAP2,POLR2D
0.88,RPAP2,RPRD1A
0.89,RPAP3,URI1
0.97,RPAP3,PIH1D1
0.83,RPAP3,POLR2B
0.87,RPAP3,POLR2E
0.83,RPAP3,POLR3A
0.83,RPAP3,POLR2A
0.9,RPAP3,PPP1CA
0.89,RPAP3,UXT
0.82,RPAP3,EFTUD2
0.87,RPAP3,PDRG1
0.87,RPAP3,POLR1A
0.91,RPAP3,HSP90AB1
0.87,RPAP3,PFDN2
0.83,RPAP3,PFDN6
0.86,RPAP3,ZNHIT2
0.87,RPE,RPE
0.83,RPE,APOD
0.83,RPE,CLU
0.82,RPE65,ZMYM2
0.82,RPE65,CCT6B
0.82,RPF1,ZNF324
0.82,RPF1,RPL26L1
0.88,RPF1,RPL30
0.82,RPF1,RPS16
0.82,RPF1,ZNF460
0.82,RPF1,ZBTB11
0.82,RPF1,SART3
0.88,RPF1,MAK16
0.82,RPF1,ZNF512
0.9,RPGR,RPGRIP1
0.9,RPGR,PDE6D
0.88,RPGR,NPHP4
0.82,RPGR,ORC3
0.82,RPGR,ATP1A4
0.82,RPGR,SPSB3
0.82,RPGR,IDE
0.82,RPGR,TUBB1
0.82,RPGR,ORC2
0.85,RPGR,NPHP1
0.82,RPGR,MTMR1
0.82,RPGR,LRWD1
0.82,RPGR,PDLIM7
0.9,RPGRIP1,NPHP4
0.82,RPGRIP1,CSPP1
0.86,RPGRIP1,NEK4
0.76,RPGRIP1L,CD2AP
0.86,RPGRIP1L,TRIM37
0.88,RPGRIP1L,MPRIP
0.86,RPGRIP1L,CLUH
0.76,RPGRIP1L,IPO7
0.86,RPGRIP1L,CDK5RAP2
0.76,RPGRIP1L,CEP192
0.86,RPGRIP1L,ECT2
0.76,RPGRIP1L,CAPZA2
0.76,RPGRIP1L,OFD1
0.76,RPGRIP1L,CSPP1
0.82,RPGRIP1L,TP53
0.86,RPGRIP1L,RAI14
0.89,RPGRIP1L,NEK4
0.86,RPGRIP1L,PCNT
0.88,RPGRIP1L,GKAP1
0.89,RPGRIP1L,RPGR
0.76,RPGRIP1L,KIAA0753
0.76,RPGRIP1L,CEP170
0.76,RPGRIP1L,SH3KBP1
0.94,RPH3A,RAB8A
0.99,RPH3A,RAB3A
0.95,RPH3A,RAB3B
0.79,RPH3A,CASK
0.82,RPH3A,YWHAH
0.86,RPH3A,ADD2
0.82,RPH3A,RAB8B
0.88,RPH3A,UBE3A
0.82,RPH3A,DOC2B
0.85,RPH3AL,RAB3A
0.84,RPH3AL,RAB3B
0.89,RPH3AL,RAB27A
0.86,RPH3AL,RAB27B
0.84,RPH3AL,RAB3D
0.79,RPIA,RPIA
0.87,RPL10,YES1
0.96,RPL10,RPL23
0.87,RPL10,RPL14
0.83,RPL10,RPSA
0.94,RPL10,RPL27A
0.87,RPL10,RPL30
0.87,RPL10,RPL31
0.94,RPL10,RPL18
0.83,RPL10,RPL19
0.96,RPL10,RPL23A
0.96,RPL10,RPL11
0.94,RPL10,RPL12
0.96,RPL10,RPL9
0.96,RPL10,RPL8
0.87,RPL10,RPL7A
0.87,RPL10,RPL6
0.87,RPL10,RPL7
0.94,RPL10,RPL3
0.96,RPL10,RPL4
0.96,RPL10,RPL5
0.94,RPL10,RPS2
0.87,RPL10,RPS3A
0.87,RPL10,RPS4X
0.87,RPL10,RPL38
0.86,RPL10,RPS24
0.82,RPL10,RPS21
0.94,RPL10,RPS23
0.87,RPL10,RPS26
0.87,RPL10,RPS7
0.87,RPL10,RPS10
0.87,RPL10,RPS13
0.94,RPL10,RPS15A
0.94,RPL10,RPS16
0.86,RPL10,RPS17
0.82,RPL10,MRPL46
0.82,RPL10,AATF
0.82,RPL10,FTSJ3
0.82,RPL10,PELP1
0.79,RPL10,GNL2
0.79,RPL10,HDAC2
0.82,RPL10,MKI67
0.82,RPL10,MRPL38
0.79,RPL10,NVL
0.79,RPL10,NACA
0.93,RPL10,RPL10A
0.88,RPL10,RPL26
0.86,RPL10,RPL15
0.93,RPL10,RPS3
0.93,RPL10,RPS5
0.96,RPL10,RPLP0
0.93,RPL10,RPS18
0.79,RPL10,RPS29
0.86,RPL10,RPS27
0.82,RPL10,RPS27A
0.86,RPL10,RPS8
0.86,RPL10,RPS9
0.93,RPL10,RPS14
0.88,RPL10,RPS15
0.82,RPL10,DDX50
0.82,RPL10,DDX27
0.82,RPL10,RBM28
0.88,RPL10,NAT10
0.82,RPL10,PAK1IP1
0.79,RPL10,DDX24
0.82,RPL10,MEPCE
0.79,RPL10,EIF1AX
0.82,RPL10,CHD3
0.82,RPL10,GTF3C2
0.84,RPL10,ERCC6
0.82,RPL10,NIP7
0.82,RPL10,RRP15
0.82,RPL10,RPL26L1
0.79,RPL10,MRTO4
0.82,RPL10,MRPL48
0.82,RPL10,GTPBP4
0.82,RPL10,LARP1
0.82,RPL10,MRPS27
0.82,RPL10,MYBBP1A
0.82,RPL10,POP1
0.82,RPL10,BTF3
0.86,RPL10,RPL36
0.82,RPL10,TEX10
0.86,RPL10A,MAP3K14
0.79,RPL10A,RPS12
0.79,RPL10A,RPS20
0.79,RPL10A,RPS3
0.96,RPL10A,RPS3A
0.79,RPL10A,RPS2
0.83,RPL10A,RPLP0
0.79,RPL10A,RPS5
0.89,RPL10A,RPS6
0.79,RPL10A,RPL5
0.83,RPL10A,RPL4
0.89,RPL10A,RPL3
0.79,RPL10A,RPL21
0.87,RPL10A,RPL18A
0.79,RPL10A,RPL23A
0.87,RPL10A,RPL18
0.82,RPL10A,RPL17
0.79,RPL10A,RPL8
0.89,RPL10A,RPL11
0.83,RPL10A,RPL13
0.83,RPL10A,RPL7A
0.87,RPL10A,RPL37A
0.87,RPL10A,RPL30
0.83,RPL10A,RPL14
0.83,RPL10A,HIST2H2BF
0.83,RPL10A,RPL36AL
0.83,RPL10A,ZCCHC7
0.83,RPL10A,FYTTD1
0.83,RPL10A,NOL8
0.83,RPL10A,NPM1
0.87,RPL10A,RPL26L1
0.83,RPL10A,WDR89
0.82,RPL10A,ZC3HAV1
0.82,RPL10A,HIST1H1E
0.79,RPL10A,PUM3
0.82,RPL10A,RBM34
0.82,RPL10A,RRP8
0.88,RPL11,BLMH
0.89,RPL11,PML
0.97,RPL11,MDM2
0.84,RPL11,CDKN2A
0.83,RPL11,TP53
0.83,RPL11,RPL4
0.89,RPL11,RPL3
0.83,RPL11,RPL6
0.83,RPL11,RPL7
0.83,RPL11,RPL18A
0.83,RPL11,RPL18
0.82,RPL11,RPL19
0.83,RPL11,RPL22
0.82,RPL11,RPL23A
0.92,RPL11,RPL8
0.83,RPL11,RPL7A
0.83,RPL11,RPL13
0.83,RPL11,RPL17
0.83,RPL11,RPL15
0.83,RPL11,RPLP0
0.87,RPL11,RPS6
0.79,RPL11,RPS5
0.79,RPL11,RPS4X
0.83,RPL11,RPS3A
0.79,RPL11,RPS2
0.83,RPL11,RPL30
0.89,RPL11,RPL27A
0.83,RPL11,RPL37A
0.79,RPL11,RPS20
0.83,RPL11,RPS13
0.83,RPL11,RPL14
0.89,RPL11,RRS1
0.83,RPL11,RPS3
0.83,RPL11,RPL36
0.92,RPL11,RPL35
0.91,RPL11,RPL32
0.82,RPL11,PAK1IP1
0.82,RPL11,BRIX1
0.79,RPL11,GRWD1
0.83,RPL12,RPS3
0.79,RPL12,RPS20
0.83,RPL12,RPL13
0.79,RPL12,RPL8
0.79,RPL12,RPL7A
0.79,RPL12,RPL5
0.83,RPL12,RPL4
0.79,RPL12,RPL3
0.79,RPL12,RPL6
0.87,RPL12,RPL30
0.79,RPL12,RPL27A
0.79,RPL12,RPL23A
0.79,RPL12,RPS2
0.79,RPL12,RPS5
0.83,RPL12,RPS6
0.79,RPL12,RPS8
0.83,RPL12,RPL14
0.83,RPL13,RPL15
0.83,RPL13,RPL18
0.83,RPL13,RPL36
0.83,RPL13,RPLP0
0.83,RPL13,RPL7A
0.83,RPL13,RPL14
0.83,RPL13,RPS8
0.83,RPL13,RPS13
0.83,RPL13,RPS6
0.83,RPL13,RPS3A
0.83,RPL13,RPL26
0.87,RPL13,RPL30
0.87,RPL13,RPL37A
0.82,RPL13,RPL17
0.83,RPL13,RPL24
0.83,RPL13,RPL23A
0.83,RPL13,RPL19
0.83,RPL13,RPL21
0.83,RPL13,RPL4
0.83,RPL13,RPL5
0.83,RPL13,RPL6
0.83,RPL13,RPL7
0.83,RPL13,MRPL17
0.82,RPL13,TUBA8
0.83,RPL13,MRPL48
0.83,RPL13,MRPL1
0.82,RPL13,MRPL34
0.83,RPL13,MRPL32
0.82,RPL13,MRPL40
0.89,RPL13,MRPL38
0.83,RPL13,RANBP6
0.83,RPL13,MRPL27
0.82,RPL13,MRPL30
0.83,RPL13,GADD45GIP1
0.87,RPL13,RPL26L1
0.83,RPL13,MRPL13
0.83,RPL13,TEX10
0.83,RPL13,NSUN4
0.83,RPL13,MRPL47
0.83,RPL13,MRPL55
0.83,RPL13,MRPL28
0.83,RPL13,NSA2
0.83,RPL13,RBM34
0.87,RPL13,RPL10
0.82,RPL13,RPL13A
0.82,RPL13,RPLP1
0.82,RPL13,RPL9
0.82,RPL13,ZC3HAV1
0.82,RPL13,ZNF512
0.82,RPL13,PUM3
0.86,RPL13,BRIX1
0.82,RPL13A,RPLP2
0.87,RPL13A,RPS6
0.88,RPL13A,RPL9
0.82,RPL13A,RPL11
0.82,RPL13A,RPL7A
0.82,RPL13A,RPL17
0.82,RPL13A,RPL15
0.82,RPL13A,RPL32
0.82,RPL13A,RPL37A
0.86,RPL13A,RPL35A
0.82,RPL13A,RPL4
0.91,RPL13A,RPL5
0.82,RPL13A,FBL
0.82,RPL13A,RPL10A
0.96,RPL13A,RPL10
0.88,RPL14,PHLDA1
0.87,RPL14,RPS8
0.82,RPL14,RPS24
0.83,RPL14,RPL18A
0.83,RPL14,RPL18
0.87,RPL14,RPL30
0.83,RPL14,RPL6
0.9,RPL14,RPL4
0.83,RPL14,RPL3
0.83,RPL14,RPL15
0.82,RPL14,RPL17
0.83,RPL14,RPL7A
0.83,RPL14,RPL8
0.83,RPL14,RPLP2
0.83,RPL14,RPS3A
0.87,RPL14,RPS6
0.83,RPL14,RPL31
0.82,RPL14,RPL32
0.83,RPL14,RPL37A
0.83,RPL14,RPLP0
0.83,RPL14,RPL35
0.83,RPL14,RPL36
0.83,RPL14,RPF2
0.83,RPL14,ZCCHC7
0.83,RPL14,FYTTD1
0.83,RPL14,DDX24
0.83,RPL14,REXO4
0.83,RPL14,ZNF512
0.83,RPL14,BUD13
0.83,RPL14,SCAF1
0.83,RPL14,RPL36AL
0.83,RPL14,STAU2
0.83,RPL14,CCDC137
0.83,RPL14,TTF1
0.83,RPL14,ZNF22
0.83,RPL14,NSD2
0.83,RPL14,ZKSCAN8
0.83,RPL14,PPAN
0.82,RPL14,SPOUT1
0.83,RPL14,HERC5
0.87,RPL14,RPL26L1
0.83,RPL14,GNL2
0.83,RPL14,C8orf33
0.83,RPL14,TRAF4
0.83,RPL14,DCAF1
0.83,RPL14,ZBTB24
0.83,RPL14,PUM3
0.83,RPL14,RPF1
0.83,RPL14,RSBN1L
0.83,RPL14,TAF1A
0.83,RPL14,TAF1C
0.82,RPL14,DDX52
0.83,RPL14,GZF1
0.82,RPL14,RRP1B
0.83,RPL14,RBM34
0.83,RPL14,RRP8
0.83,RPL14,DDX31
0.83,RPL14,RRS1
0.83,RPL14,DKC1
0.83,RPL14,NOC3L
0.82,RPL14,ZSCAN25
0.83,RPL14,GTPBP4
0.83,RPL14,RPL13A
0.83,RPL14,DDX56
0.83,RPL14,DDX27
0.83,RPL14,RBM28
0.82,RPL14,ARGLU1
0.83,RPL14,MYBBP1A
0.82,RPL14,CEBPZ
0.83,RPL14,SRRM1
0.83,RPL14,ZFP62
0.83,RPL14,NOP2
0.87,RPL14,FTSJ3
0.83,RPL14,ZNF668
0.83,RPL14,ZNF768
0.83,RPL14,TAF1D
0.83,RPL14,DDX54
0.82,RPL14,RPS14
0.86,RPL14,RPL28
0.82,RPL14,PPIG
0.86,RPL15,COPS6
0.82,RPL15,EEF1A1
0.89,RPL15,RPL7A
0.89,RPL15,RPL8
0.83,RPL15,RPL3
0.83,RPL15,RPL4
0.83,RPL15,RPL6
0.83,RPL15,RPL24
0.83,RPL15,RPL26
0.89,RPL15,RPL21
0.83,RPL15,RPL23A
0.83,RPL15,RPL27A
0.83,RPL15,RPL30
0.96,RPL15,RPL37A
0.83,RPL15,RPLP0
0.89,RPL15,RPS3A
0.83,RPL15,RPS6
0.87,RPL15,RPS14
0.83,RPL15,RPL36
0.82,RPL15,KLHDC3
0.82,RPL15,DCAF1
0.82,RPL15,UBE2O
0.88,RPL15,PWP1
0.82,RPL15,RIOK1
0.82,RPL15,CLNS1A
0.82,RPL15,NLE1
0.82,RPL15,COPRS
0.82,RPL15,FAM192A
0.82,RPL17,RPL21
0.89,RPL17,RPL8
0.89,RPL17,RPL5
0.83,RPL17,RPL4
0.83,RPL17,RPL3
0.89,RPL17,RPL23A
0.89,RPL17,RPL19
0.82,RPL17,RPLP0
0.82,RPL17,RPL31
0.89,RPL17,RPL32
0.87,RPL17,RPS6
0.79,RPL17,RPS5
0.79,RPL17,RPS4X
0.83,RPL17,RPS3A
0.89,RPL17,RPS2
0.89,RPL17,RPS3
0.82,RPL17,RPS27A
0.82,RPL17,RPS19
0.79,RPL17,RPS20
0.79,RPL17,RPS23
0.83,RPL17,RPS13
0.83,RPL17,RPS8
0.88,RPL17,RPS15
0.82,RPL17,MRPS7
0.87,RPL18,RPL37A
0.79,RPL18,RPL27
0.87,RPL18,RPL30
0.79,RPL18,RPL27A
0.83,RPL18,RPL24
0.83,RPL18,RPL23A
0.83,RPL18,RPL7A
0.94,RPL18,RPL8
0.79,RPL18,RPL5
0.96,RPL18,RPL4
0.94,RPL18,RPL3
0.79,RPL18,RPL7
0.83,RPL18,RPS6
0.79,RPL18,RPS4X
0.89,RPL18,RPS3A
0.79,RPL18,RPS3
0.89,RPL18,RPLP0
0.79,RPL18,RPS14
0.79,RPL18,RPS16
0.83,RPL18,RPL35
0.89,RPL18,RPL36
0.79,RPL18,RPSA
0.91,RPL18,RPL13A
0.82,RPL18,C1QBP
0.82,RPL18,RBM34
0.82,RPL18,NSUN4
0.82,RPL18,RRP8
